Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
75041,US,"Youthfully exuberant in fresh-squeezed grapefruit, lemon and lime, this wine has zesty acidity and pillows of vanilla, ending clean and bright. This is the first national release of this variety for the winery.",,88,24.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Rombauer 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Rombauer
74503,Italy,"This bright, elegant wine opens with wild berry, violet, cake spice and aromatic herb notes. The palate delivers red cherry, cranberry, white pepper and licorice flavors framed by taut, fine-grained tannins and vibrant acidity.",,89,37.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Luca Bosio 2014  Barbaresco,Nebbiolo,Luca Bosio
109798,US,"Picture-perfect coastal California Sauvignon Blanc, dry and crisp in acidity, with mouthwatering flavors of citrus fruits, tart green apples and minerals. Really elegant, with a steely streamlined framework that makes it super versatile at the table.",,91,40.0,California,Knights Valley,Sonoma,,,Pont de Chevalier 2009 Sauvignon Blanc (Knights Valley),Sauvignon Blanc,Pont de Chevalier
34502,Australia,"This prodigious wine showcases Barossa's ability to deliver big, mouthfilling flavors without any suggestion of heat or heaviness. Scents of stone fruit, pepper and red currants mark the nose, while the flavors take on a darker cast, heading toward black cherries and black olives. The tannins are supremely silky, but this graceful, feminine beauty should drink well through at least 2020.",The Relic,98,135.0,South Australia,Barossa Valley,,Joe Czerwinski,@JoeCz,Standish 2006 The Relic Shiraz (Barossa Valley),Shiraz,Standish
13618,Austria,"Cranberry sauce flavors and refreshing acidity make this a very delicious wine to be consumed young. Unhindered by oak or undue extraction, this shows its charming, primary fruit in an open, uncomplicated way. This is a winner with charcuterie and salami.",Hedwighof,84,10.0,Neusiedlersee,,,Anne Krebiehl MW,@AnneInVino,Sepp Moser 2011 Hedwighof Zweigelt (Neusiedlersee),Zweigelt,Sepp Moser
34476,US,"Bright, concentrated pineapple, lemon and tangerine flavors take center stage in this cutting, unoaked Chardonnay. It's sunny with fruit yet keenly balanced by puckery lime acidity and a dusting of minerality. Drink now through 2019.",Estate Bottled,88,19.0,New York,North Fork of Long Island,Long Island,Anna Lee C. Iijima,,Macari 2012 Estate Bottled Chardonnay (North Fork of Long Island),Chardonnay,Macari
2040,France,"With 14 years age, this Champagne shows plenty of beautifully mature fruit. At the same time, its petrol and toast aromas and flavors are balanced by soft richness, a rounded citric and pear flavor and a gentle, ripe aftertaste.",Carte d'Or Brut 1.5 liters,92,,Champagne,Champagne,,Roger Voss,@vossroger,Drappier 1995 Carte d'Or Brut 1.5 liters  (Champagne),Champagne Blend,Drappier
9214,Italy,"Pegasus (an 80-20 blend of Sangiovese and Syrah) offers easy aromas of cherry liqueur, cola, licorice, rum cake and light spice. It's light and compact in the mouth and would pair well with pizza or pasta.",Pegasus,86,20.0,Tuscany,Toscana,,,,Podere Guado al Melo 2008 Pegasus Red (Toscana),Red Blend,Podere Guado al Melo
62964,US,"Don't be too quick to dismiss this wine as thin. It's the polar opposite of those ubiquitously jammy, chocolaty wines. Instead, it's moderately low in alcohol and rather severe, with notable acidity, and the fruit is subtle, compounded with green herbs and tobacco. The dryness and complexity make it worth repeated interest.",,88,30.0,California,Napa Valley,Napa,,,Nitty Gritty 2011 Merlot (Napa Valley),Merlot,Nitty Gritty
81220,Chile,"Somewhat earthy and rubbery at first, with baked berry, cassis and mild herbal aromas settling in afterwards. The palate is juicy and tight, albeit a bit tannic and hard-hitting. Tastes sweet, warm and roasted, with blackberry fruit and vanilla.",Block Selection Estate Reserve,86,11.0,Colchagua Valley,,,Michael Schachner,@wineschach,La Playa 2009 Block Selection Estate Reserve Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,La Playa
114740,Italy,"Intense aromas of menthol, pressed rose, dark spice, new leather and wild berry take shape on this fragrant full-bodied red. Concentrated and structured, the dense palate delivers Marasca cherry marinated in spirits, licorice and a hint of exotic spice framed in firm refined tannins.",Badarina Riserva,93,120.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Grimaldi Bruna 2011 Badarina Riserva  (Barolo),Nebbiolo,Grimaldi Bruna
99898,France,"While the initial impression is fruity, the wine then shows almond and spice characters. The texture, is thin and light, like apple juice with taut acidity.",,82,,Burgundy,Bourgogne,,Roger Voss,@vossroger,Pierre Morey 2010  Bourgogne,Chardonnay,Pierre Morey
49208,Italy,"Starts off with fresh but simple aromas of apple wedges, greens and limes, but shows altogether more interesting flavors—the apple and citrus are complemented by hints of oil or shale. Turns minerally on the finish.",,87,13.0,Northeastern Italy,Friuli Grave,,Joe Czerwinski,@JoeCz,Banear 2001 Pinot Grigio (Friuli Grave),Pinot Grigio,Banear
27983,US,"The caramel oakiness of this wine is offset by austere structure and a focused midpalate, the flavors leaning toward cool-climate green apple and kumquat. It returns to richness and intensity on the finish.",Low Vineyard,86,34.0,California,Oak Knoll District,Napa,Virginie Boone,@vboone,Piña 2014 Low Vineyard Chardonnay (Oak Knoll District),Chardonnay,Piña
22392,US,"This is a good but pretty ordinary Chardonnay despite its famous Rochioli brand name. It's creamy and forward in apricot and orange jam, pineapple custard and sweet oak flavors, with good acidity.",Estate Grown,87,50.0,California,Russian River Valley,Sonoma,,,Rochioli 2012 Estate Grown Chardonnay (Russian River Valley),Chardonnay,Rochioli
111544,US,"A solid Chardonnay, this is dry, rich and creamy, with lemon, lime and tropical fruit flavors. A touch of oak brings a nice note of buttered toast.",,86,13.0,California,North Coast,North Coast,,,Fleur 2010 Chardonnay (North Coast),Chardonnay,Fleur
22764,Portugal,"In the classic Portuguese tradition, this is a blend of four of the Alentejo's local grapes. Together they give big power and dark tannins. They also offer great black fruits, fresh acidity and a firm, very dry core. The wine needs to soften over the next several years, so drink from 2017.",Reserva,90,18.0,Alentejo,,,Roger Voss,@vossroger,Adega Cooperativa de Borba 2011 Reserva Red (Alentejo),Portuguese Red,Adega Cooperativa de Borba
93266,US,"This Cabernet Franc leans toward the green side, revealing aromas of cassis, green beans and leafy herbs. It feels elegant in composition, with soft red-fruit flavors and silky tannins. A mushroom note peaks on the short to medium finish.",,85,22.0,Virginia,Virginia,,,,Naked Mountain 2009 Cabernet Franc (Virginia),Cabernet Franc,Naked Mountain
65427,Chile,"A composed bouquet of field notes, nettle, tangerine and passion fruit is almost like Sauvignon Blanc. The palate feels lifted and tangy, while flavors of lime, pie cherry and plum skins set up a long, pure, driving finish with cleansing acidity and lasting citrus flavors.",,86,14.0,Colchagua Valley,,,Michael Schachner,@wineschach,Calcu 2012 Rosé (Colchagua Valley),Rosé,Calcu
53553,Italy,"Scents of Rennet apple and white wild flower float out of the glass. Bright and creamy, the palate doles out white peach, Bartlett pear and nectarine alongside vibrant acidity and a silky mousse. It closes crisp and clean.",Brut Millesimato,89,20.0,Veneto,Valdobbiadene Prosecco Superiore,,Kerin O’Keefe,@kerinokeefe,Villa Sandi 2016 Brut Millesimato  (Valdobbiadene Prosecco Superiore),Glera,Villa Sandi
68969,US,"Certainly one of the best wines made in the Hudson River region, this richly composed Cabernet Franc juxtaposes zesty cranberry and pomegranate against a velvety, supple palate full of summery black plums and cherries. Touches of savory olive and green pepper lend complexity and nuance. The finish is long, framed by persistent yet fine-grained tannins. Drinks well now but should hold well till 2020.",Proprietor's Special Reserve,91,35.0,New York,Hudson River Region,New York Other,Anna Lee C. Iijima,,Millbrook 2013 Proprietor's Special Reserve Cabernet Franc (Hudson River Region),Cabernet Franc,Millbrook
88833,Portugal,"Touriga Nacional and Tinta Roriz are blended together in this rich yet structured and fruity wine. It has fresh acidity and a hint of the ocean in its crisp red-currant fruits. The structure is softening and filling out, so drink from 2016.",Vale da Mata Reserva,88,37.0,Lisboa,,,Roger Voss,@vossroger,Herdade do Rocim 2011 Vale da Mata Reserva Red (Lisboa),Portuguese Red,Herdade do Rocim
86438,US,"Floral and inviting, this features 24% Chardonnay in an otherwise Pinot Noir-based sparkler. The two combine for an inviting nose of fresh wild strawberry jam amidst a smooth, silky texture and creamy mousse. The acidity is sharp and generous.",Brut Reserve Pinot Noir Rosé,91,35.0,California,Sonoma-Napa,Napa-Sonoma,Virginie Boone,@vboone,Chandon NV Brut Reserve Pinot Noir Rosé Sparkling (Sonoma-Napa),Sparkling Blend,Chandon
48642,US,"The wine is two-thirds Grenache, 30% Syrah and the rest Mourvèdre. It's warm and fruity, lightly spicy and finishing with tannins showing green tea and leaf. This is mostly Elerding fruit from the Horse Heaven Hills vineyard; balanced and firm.",Sinister Hand Red Wine,90,24.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Owen Roe 2006 Sinister Hand Red Wine Red (Columbia Valley (WA)),Red Blend,Owen Roe
124435,France,"The wood element is important here, but it is based on a firm Cabernet Sauvignon structure, dry but rich tannins. The wine is a great success for the vintage, giving sweetness, ripe fruit that only shows light extraction, and dark plum and berry flavors. The feeling is of polished fruit and wood, rounded but always dense.",,95,450.0,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Mouton Rothschild 2007  Pauillac,Bordeaux-style Red Blend,Château Mouton Rothschild
6062,US,"This wine is all from Underwood Mountain and shows perfumed aromas of grape skins, pear and apricot. It drinks medium sweet with abundant stone-fruit flavors.",Reminiscence,89,18.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,Ancestry 2013 Reminiscence Riesling (Columbia Gorge (WA)),Riesling,Ancestry
105051,France,This family-owned producer based in the Aube has made a ripe Pinot Noir-dominated wine. It's full and structured with light tannins and minerality. Its acidity and ripe currant fruit lend balanced richness. Drink now.,Cuvée Réservée Brut,87,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Fluteau NV Cuvée Réservée Brut  (Champagne),Champagne Blend,Fluteau
123685,France,"There are fine ripe tannins here that go with the smoky fruitiness. The wine is lightly structured—enough to allow it to age. At the same time with its fine fruits, it is rich and open. Drink the wine from 2021.",,90,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château de Fonbel 2014  Saint-Émilion,Bordeaux-style Red Blend,Château de Fonbel
65009,Italy,"Fragrant notes of cut grass, kiwi and white flower open the bouquet of this Vermentino from sunny, coastal Tuscany. The wine is crisp and tight with pretty nuances of lemon and lime on the close.",,86,,Tuscany,Bolgheri,,,,Campo al Mare 2011 Vermentino (Bolgheri),Vermentino,Campo al Mare
8776,US,"This was pressed whole-cluster and fermented in French oak, roughly one-third new. It's a flavorful wine with caramel apple appeal, good definition and medium length. The barrels put a pleasing toasty frame around the finish.",Lumière,89,30.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Sparkman 2012 Lumière Chardonnay (Columbia Valley (WA)),Chardonnay,Sparkman
117271,Italy,"Aromas suggesting red berry and scorched soil lead the nose while the straightforward palate offers wild cherry, blackberry and a hint of clove. Lithe tannins provide the framework. Drink soon.",Redimore,87,25.0,Southern Italy,Irpinia,,Kerin O’Keefe,@kerinokeefe,Mastroberardino 2015 Redimore Aglianico (Irpinia),Aglianico,Mastroberardino
9937,Austria,"A very taut, tight wine, crisp, green, perfumed. It has delicious white currants and hedgerow fruits, its delicacy and elegance balanced by its intensity of flavor. There is a definite herbal, mineral aftertaste. Screwcap.",Zöbing,90,25.0,Kamptal,,,Roger Voss,@vossroger,Hirsch 2007 Zöbing Riesling (Kamptal),Riesling,Hirsch
46602,Australia,"This full-bodied, creamy-textured Shiraz from the Lyndoch subregion of the Barossa starts off with vanilla, raspberries and a dusting of confectioner's sugar, but turns darker and more savory with air, adding dark berry and hickory notes. The long finish is richly textured, yet simultaneously marked by crisp acids.",Miamba,92,28.0,South Australia,Barossa,,Joe Czerwinski,@JoeCz,Grant Burge 2009 Miamba Shiraz (Barossa),Shiraz,Grant Burge
85560,US,"A tart, short, sharp entry leads into raspberry and strawberry flavors, underscored with a light earthiness. The youthful fruit and bright acidity suggests it will show improvement with further bottle age, as the tannins smooth out.",Bon Vin Rouge,87,23.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Bateaux Cellars 2011 Bon Vin Rouge Syrah (Yakima Valley),Syrah,Bateaux Cellars
34180,Chile,"This spunky rosé relies mostly on Itata Cinsault, but also Colchagua fruit. The nose is alert but simple, with tangerine and peach-pit aromas. This feels round yet lively, while briny stone-fruit and citrus flavors finish salty and a bit sulfuric.",Le Rosé,85,21.0,Chile,,,Michael Schachner,@wineschach,Lapostolle 2016 Le Rosé Rosé (Chile),Rosé,Lapostolle
106852,France,"This legendary Madiran is, its fruit tannins just softened by wood aging. It's smoky, brooding, very concentrated, and worth aging for 10 years.",Château Montus,94,35.0,Southwest France,Madiran,,Roger Voss,@vossroger,Alain Brumont 2007 Château Montus Tannat-Cabernet Franc (Madiran),Tannat-Cabernet Franc,Alain Brumont
8581,Portugal,"The minerality that seems to come from this quinta makes for a wine that needs time, and this wine is defiantly young. However, its chocolate flavors, bitter toast and dense structure all promise well.",Quinta do Coa,89,26.0,Douro,,,Roger Voss,@vossroger,CARM 2006 Quinta do Coa Red (Douro),Portuguese Red,CARM
